Client_ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
4160,320000,Female,Graduate school,Married,29,0,0,0,0,-1,-1,95322,98787,97996,27996,1712,-216,5000,2000,2000,2000,0,10000,Non-Defaulter
22703,500000,Female,University,Single,34,-1,-1,-1,0,0,-1,2730,3926,17501,17194,9030,2180,5606,17501,2194,1030,2180,2012,Non-Defaulter
23799,500000,Female,High School,Single,53,-2,-2,-2,-2,-2,-2,0,0,0,0,0,1150,0,0,0,0,1150,0,Defaulter
24485,20000,Male,High School,Single,48,-1,-1,-2,-1,-1,-1,170,-220,-610,390,0,19993,0,0,1390,0,20773,400,Non-Defaulter
13886,210000,Male,High School,Married,44,-2,-2,-2,-2,-2,-2,1525,800,850,2340,2380,2694,800,850,2340,2380,2694,1530,Non-Defaulter
15382,200000,Female,Graduate school,Single,30,0,0,0,0,0,0,59891,60537,61592,59786,58172,59175,3000,2800,3000,2100,2070,1800,Non-Defaulter
2800,100000,Male,University,Single,43,0,0,0,0,0,0,47730,47525,47184,46836,46529,47070,1808,1728,1641,1673,1689,1754,Non-Defaulter
14955,20000,Male,University,Single,40,1,2,2,2,3,2,15476,16533,15975,17903,17336,16910,1600,0,2500,0,0,2000,Non-Defaulter
13023,180000,Male,University,Married,41,-1,-1,-1,-1,-1,-1,859,1811,1335,366,1811,1828,1811,1335,366,1811,1828,366,Defaulter
3831,230000,Female,University,Single,37,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,Non-Defaulter
15416,170000,Female,Graduate school,Married,52,-2,-1,0,0,-1,-1,416,2939,5447,416,7509,6387,2939,3000,5,7509,6387,1666,Non-Defaulter
8380,230000,Female,University,Married,37,0,0,0,0,0,0,16302,15849,16884,17620,18353,18901,1265,1300,1001,1000,1000,1000,Non-Defaulter
18968,480000,Female,University,Single,30,0,0,-2,-2,-2,-1,470400,0,0,0,0,330982,0,0,0,0,330982,30000,Defaulter
24705,50000,Male,Graduate school,Married,49,1,2,0,0,0,0,27231,26500,27533,28569,28901,31095,0,1764,3400,1100,2660,0,Defaulter
2317,180000,Female,Graduate school,Married,47,1,-2,-1,-1,-1,-2,0,0,1154,2000,0,0,0,1154,2000,0,0,415,Non-Defaulter
24835,350000,Male,Graduate school,Single,30,2,2,-1,2,0,0,832,0,1844,1248,832,416,0,1844,0,0,0,832,Defaulter
9888,450000,Male,Graduate school,Married,41,-1,-1,-1,-1,-1,-1,70825,17236,8680,113233,5907,0,17913,9278,114865,6411,0,0,Non-Defaulter
16459,20000,Female,High School,Married,54,1,2,2,2,0,0,7189,6925,8402,9111,9802,10508,0,1600,1000,1000,866,0,Non-Defaulter
16528,140000,Male,Graduate school,Single,27,0,-1,0,0,0,0,29751,143701,138062,86738,43417,37398,143713,5554,3619,3002,1940,2921,Non-Defaulter
3093,60000,Male,University,Single,27,0,0,0,2,2,0,23439,26042,29182,29906,29292,29729,3300,3900,1500,0,1074,1200,Non-Defaulter
29171,60000,Female,University,Single,53,1,2,0,0,0,2,8735,8448,9156,10226,12041,11704,0,1000,1226,2000,0,1100,Defaulter
2736,140000,Female,Graduate school,Married,37,0,0,0,0,0,0,135134,139178,139900,109665,108129,108067,6703,6120,4015,4042,4057,4012,Non-Defaulter
6250,40000,Male,University,Married,36,0,0,2,2,2,0,34871,37999,37089,39464,38698,40051,3700,0,3000,0,2000,800,Non-Defaulter
18252,150000,Male,Graduate school,Single,52,0,0,0,0,0,0,227634,356216,247706,239805,242653,39496,18000,12370,6552,6936,395,0,Non-Defaulter
26688,50000,Male,Graduate school,Single,25,2,0,0,0,0,0,48966,49985,50760,49535,30358,30302,2130,1905,1811,1100,1100,1200,Non-Defaulter
8015,330000,Female,Graduate school,Married,36,-1,-1,-1,-1,-1,-1,399,26,519,452,457,0,26,707,452,457,0,0,Non-Defaulter
603,170000,Male,Graduate school,Married,53,0,0,0,0,0,0,17862,17927,18800,17647,18015,12930,1323,1196,544,563,629,361,Non-Defaulter
21157,280000,Male,Graduate school,Married,37,2,-1,-1,-1,-2,-1,1405,1549,1504,0,0,2949,1549,1504,0,0,2949,2838,Non-Defaulter
16934,80000,Male,High School,Married,53,1,2,0,0,0,0,9637,7251,8026,3878,3618,0,0,1088,1000,1000,958,1210,Non-Defaulter
4519,470000,Female,University,Single,40,0,0,0,0,0,0,277185,282983,290274,294508,300646,306652,10257,11982,10536,10879,10971,11326,Non-Defaulter
16563,240000,Male,University,Single,29,-1,-1,-1,-1,-1,-2,390,0,390,780,0,0,0,780,780,0,0,0,Non-Defaulter
6346,450000,Female,University,Single,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,Defaulter
15584,20000,Male,High School,Married,52,0,0,3,2,0,0,16049,19967,19368,18759,19131,19533,4519,0,0,683,709,1027,Defaulter
27332,280000,Male,University,Married,39,-2,-2,-2,-2,-2,-2,1525,7391,5234,3316,2970,3978,7430,5234,3316,2970,3978,3258,Non-Defaulter
29447,220000,Male,University,Married,30,0,0,0,0,0,2,15746,17537,14856,35705,25649,5018,16780,14469,35278,4647,19,8438,Non-Defaulter
20226,110000,Female,University,Single,52,0,0,0,0,0,0,38298,39295,40331,41346,42013,42890,1935,1971,1986,1653,1706,1714,Non-Defaulter
18643,90000,Female,University,Single,26,0,0,0,2,0,0,86183,87561,92996,89866,48574,41746,4100,8548,0,1527,1617,1490,Non-Defaulter
21402,120000,Female,University,Other,59,2,2,2,2,2,2,82172,80266,85919,86910,87893,86370,0,7898,3300,3300,0,3149,Defaulter
10633,50000,Male,Graduate school,Single,26,-1,2,2,-1,0,-1,5713,5406,-978,978,652,626,0,0,1956,0,626,0,Defaulter
23663,70000,Female,High School,Married,48,2,2,2,2,2,2,62775,64139,65516,65945,66267,68549,3000,3000,2100,2000,3500,800,Defaulter
14811,250000,Female,University,Married,44,0,0,2,2,2,0,6107,8837,8535,10647,10352,12788,3000,0,3000,0,3000,3000,Non-Defaulter
25055,20000,Male,University,Single,49,0,0,0,0,-1,-1,18260,19080,18871,17700,390,1320,1621,1292,1166,390,1320,0,Defaulter
18006,90000,Male,University,Married,39,2,2,2,2,2,2,26493,30034,29268,31776,32456,31800,4000,0,3000,1500,0,2600,Defaulter
22382,410000,Female,Graduate school,Single,30,-2,-2,-2,-2,-2,-2,0,8417,0,2830,0,0,8417,0,2830,0,0,500,Non-Defaulter
17139,130000,Female,University,Single,25,2,-1,-1,-1,-1,-1,836,668,1017,1298,550,-286,668,1200,1300,964,1698,60549,Defaulter
4606,160000,Female,University,Single,51,-1,-1,-1,-1,-1,-1,6136,5932,4353,3746,5487,2702,5932,4353,3835,6934,3370,2276,Non-Defaulter
10834,80000,Female,University,Married,51,1,-2,-2,-1,-1,-1,-12,-12,-12,17691,4599,4134,0,0,17703,4599,4134,0,Defaulter
9916,20000,Female,Graduate school,Single,24,-1,-1,-2,-2,-2,-2,379,0,0,0,0,0,0,0,0,0,0,0,Non-Defaulter
11251,150000,Female,University,Married,25,0,0,0,0,0,0,147476,140352,110722,98874,65258,58027,6640,4100,4000,2675,2500,1500,Defaulter
14607,160000,Female,University,Married,35,0,0,0,0,0,0,96515,139439,141416,112497,119511,119763,50439,6000,5000,9000,4000,4000,Non-Defaulter
20321,200000,Female,Graduate school,Married,59,0,0,0,0,0,0,92215,94085,96174,98116,99490,101412,4300,4500,4438,3900,3800,3500,Non-Defaulter
28795,160000,Female,University,Married,31,-1,-1,0,0,-2,-2,1133,31964,24805,0,0,0,31964,1003,0,0,0,0,Non-Defaulter
12911,90000,Female,University,Single,23,0,0,0,0,0,0,80551,11066,2408,57167,57700,58817,2028,1007,57113,2092,2400,1800,Non-Defaulter
24090,40000,Male,University,Single,28,-1,-1,-2,-2,-2,-2,3333,-167,-5187,-187,-187,113,167,4982,5000,0,3335,27000,Non-Defaulter
11253,170000,Male,University,Single,42,0,0,0,0,0,0,102141,100600,103156,94090,95922,99324,4002,5107,3600,3500,5000,3000,Non-Defaulter
23773,80000,Female,High School,Married,54,0,0,0,0,0,0,55498,56368,42486,24500,28900,29400,2000,2000,1600,5000,1000,600,Non-Defaulter
14783,70000,Female,Graduate school,Single,30,0,0,0,0,0,2,12196,13291,14563,14625,15589,15189,1300,1500,600,1200,0,600,Non-Defaulter
8994,50000,Male,High School,Single,44,0,0,0,0,0,0,48138,49262,49878,16748,17177,17691,2203,2139,700,700,800,1000,Non-Defaulter
1518,190000,Male,High School,Married,49,2,2,2,2,2,2,178367,179062,177663,180312,185910,191895,5000,3000,7100,8700,9300,9500,Defaulter
273,260000,Female,Graduate school,Single,58,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,Defaulter
4527,270000,Male,Graduate school,Married,37,0,0,0,0,0,0,156346,159223,165480,76144,77944,76577,7000,9000,5000,3000,3000,3000,Defaulter
22911,360000,Female,University,Married,39,-2,-2,-2,-2,-2,-2,4201,0,0,0,0,0,0,0,0,0,0,0,Defaulter
14499,400000,Female,University,Single,25,0,0,0,0,0,0,393159,44917,52366,29995,22722,24479,2522,17213,1000,1000,2100,154700,Non-Defaulter
16806,50000,Male,High School,Single,43,-1,-1,-1,0,-1,-1,4166,4166,4216,4166,4166,4166,4166,4216,4116,4166,4166,4166,Non-Defaulter
1547,150000,Male,Graduate school,Single,32,0,-1,-1,-1,-1,-2,46272,1079,0,41147,-3,-3,1082,0,41147,0,0,0,Non-Defaulter
12358,150000,Female,Graduate school,Single,30,-2,-2,-2,-2,-2,-2,12516,5568,6106,4357,0,0,5568,6106,4357,0,0,0,Non-Defaulter
25220,150000,Female,University,Single,24,1,2,0,0,0,0,65542,28311,23978,17853,34527,28277,0,2145,10000,22000,3000,5093,Non-Defaulter
4196,240000,Male,Graduate school,Single,33,1,-2,-2,-2,-2,-1,0,0,0,0,0,41300,0,0,0,0,41300,868,Non-Defaulter
8288,70000,Male,University,Single,36,1,-1,-1,0,0,0,0,690,25566,26227,26375,26510,690,25566,1066,1091,1100,1312,Non-Defaulter
11124,80000,Female,Graduate school,Married,44,0,0,0,0,0,0,68677,68947,67025,64850,63658,63005,3152,2873,2380,2401,2492,2073,Non-Defaulter
3117,30000,Female,University,Single,25,0,0,0,0,0,0,24458,29022,28230,22204,21954,22606,5000,1518,529,535,750,347,Non-Defaulter
20365,20000,Male,University,Single,22,1,2,2,2,2,0,9422,10106,14127,14598,14069,14690,1000,4211,1000,0,1000,1000,Defaulter
11564,100000,Male,Graduate school,Married,43,0,0,0,0,0,0,42451,43564,45522,46832,37683,28680,2100,3000,2500,2000,2000,2000,Non-Defaulter
4500,70000,Female,University,Single,23,0,0,0,0,0,0,39935,40973,41989,42823,43718,45203,1683,1699,1533,1585,2210,1875,Non-Defaulter
12319,20000,Female,Graduate school,Single,27,3,2,2,0,0,2,16732,17866,17276,17514,18462,18036,1700,0,800,1361,0,800,Defaulter
7825,110000,Male,University,Single,41,0,0,0,0,0,0,120767,133593,125852,118254,120537,112021,24800,4400,4300,4205,4500,4304,Non-Defaulter
11724,160000,Male,University,Single,57,0,0,0,0,0,0,152689,148126,144978,141639,138383,134951,5500,5300,5053,5010,4850,5000,Non-Defaulter
9668,20000,Female,University,Single,48,0,0,0,2,0,0,14218,15247,16986,16418,16615,16944,1562,2301,0,610,604,779,Defaulter
17889,240000,Male,University,Married,33,1,2,2,0,0,2,172618,174842,141471,39578,46489,45632,6765,0,2000,7592,0,140000,Non-Defaulter
1240,80000,Female,University,Married,35,-1,-1,-1,-1,-1,0,2890,9796,13443,396,396,396,9796,13443,396,396,0,396,Non-Defaulter
3671,360000,Female,University,Single,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,Non-Defaulter
20663,130000,Male,Graduate school,Married,42,0,0,0,0,0,0,23970,23181,18912,19960,81985,80189,1288,1700,2000,63000,2885,3000,Non-Defaulter
17744,80000,Female,University,Single,61,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,Defaulter
26896,50000,Male,University,Married,29,0,0,0,0,0,0,39124,40474,41220,42332,43227,44530,2000,1700,1800,1600,2000,2000,Non-Defaulter
10627,390000,Male,University,Married,35,0,-1,-1,0,0,0,33808,15275,17331,78340,76892,57954,15347,17375,70077,15103,3290,16153,Non-Defaulter
12029,80000,Male,Graduate school,Single,31,1,2,2,0,0,0,61241,62155,56049,50829,50687,47362,2515,16,2003,2013,5007,113,Non-Defaulter
7659,80000,Female,University,Single,31,1,2,0,0,2,2,54207,52775,53906,60099,61402,60272,0,2000,7100,2400,0,4600,Non-Defaulter
25718,140000,Female,University,Married,46,0,0,0,0,0,0,82497,83206,85862,86676,88948,54312,2978,3997,3140,3707,2104,1946,Non-Defaulter
11460,310000,Male,University,Married,43,-1,-1,-1,-1,-1,-1,4943,2691,2060,2004,2503,814,2691,2060,2018,2505,816,3052,Non-Defaulter
6516,50000,Male,University,Married,41,0,0,0,0,0,0,48027,48725,29600,20150,19232,17143,3000,1600,2004,2000,1000,4000,Defaulter
4818,120000,Female,Graduate school,Single,27,0,0,0,0,0,0,70835,59986,60779,62958,57763,53004,3000,2500,3000,2000,2000,2500,Non-Defaulter
18374,80000,Female,University,Single,23,1,-1,-1,2,0,-1,-1678,75061,3647,2173,390,780,78000,3647,0,0,780,0,Non-Defaulter
19465,50000,Female,University,Single,40,0,0,2,0,0,0,46319,49518,48188,49966,19294,18971,4000,1000,3800,820,900,695,Non-Defaulter
881,200000,Male,Graduate school,Single,30,-1,-1,-1,0,0,0,4935,-200,11463,11751,11772,5318,0,11663,9363,3232,3000,1000,Non-Defaulter
9703,80000,Female,University,Married,35,0,0,0,0,0,0,9647,10390,10816,9746,9798,10401,1206,1131,322,490,1402,201,Non-Defaulter
3904,50000,Male,University,Single,30,0,0,2,0,0,-2,2496,4533,4279,4592,0,0,2254,0,313,0,0,0,Non-Defaulter
6821,220000,Female,University,Married,32,-2,-2,-2,-2,-2,-1,183718,172250,175771,180794,184650,167856,6243,6376,7942,8270,170000,6002,Defaulter
29613,20000,Male,University,Other,47,-1,-1,2,2,-1,-1,390,780,390,0,780,0,780,0,0,780,0,0,Defaulter
2691,50000,Male,University,Married,47,0,0,0,0,0,0,22923,23264,23879,23960,24067,24253,1400,1400,850,871,974,962,Non-Defaulter
606,50000,Male,Graduate school,Single,34,1,2,2,2,2,2,22746,22099,24121,23437,25101,24549,0,2700,0,2200,0,1030,Non-Defaulter
27396,500000,Male,High School,Married,43,0,0,0,0,0,0,57313,54997,44226,40712,37311,27068,4060,5014,5005,4000,5000,0,Non-Defaulter
6379,120000,Male,Graduate school,Single,34,1,2,2,-1,-1,-1,650,625,300,475,300,325,300,0,500,300,500,300,Defaulter
2023,260000,Male,High School,Married,36,-1,0,0,0,0,0,154462,153799,77156,73658,70273,67100,7425,2795,2779,2947,3400,5000,Non-Defaulter
8488,270000,Female,High School,Married,42,2,0,0,0,0,0,106986,103249,89221,86996,86384,85440,3578,3207,3000,3200,3241,3078,Non-Defaulter
16764,20000,Male,University,Married,38,0,0,0,0,0,0,14966,16278,17012,17992,18350,18738,1565,1299,1279,637,663,1469,Non-Defaulter
27027,500000,Male,Graduate school,Married,46,-2,-2,-2,-2,-2,-2,0,0,1656,1400,0,0,0,1656,1400,0,0,0,Non-Defaulter
3272,160000,Male,Graduate school,Married,40,0,0,0,0,0,0,27563,28350,25186,36100,21707,7928,5002,5000,14400,10000,4000,0,Non-Defaulter
20712,360000,Male,University,Married,40,-1,-1,2,-1,-1,-1,1473,3125,1473,1473,1473,1473,3125,0,1473,1473,1473,1473,Non-Defaulter
23218,50000,Female,High School,Married,45,0,0,0,0,0,0,48169,48163,49302,16522,15175,16371,2400,2500,1318,700,1600,600,Non-Defaulter
13676,240000,Female,Graduate school,Single,42,0,0,0,0,0,0,238107,242159,225695,210199,208307,203779,12067,10009,10000,10000,10000,30296,Non-Defaulter
13326,200000,Female,University,Married,69,0,0,0,0,0,0,106878,100879,102998,105090,107718,88964,4000,3800,3802,4363,3500,3303,Non-Defaulter
20688,180000,Male,Graduate school,Single,28,2,2,2,2,2,2,175154,175790,153515,130864,131569,128983,5100,50,14500,4500,296,4500,Non-Defaulter
6025,210000,Female,University,Single,29,1,1,-2,-2,-1,0,1767,-3355,-3987,-1987,1697,4347,0,0,2000,4000,3000,5000,Non-Defaulter
5496,100000,Female,Graduate school,Single,36,0,0,2,0,0,2,10672,11025,5791,3623,5554,5309,2355,0,500,2000,0,1000,Non-Defaulter
27878,280000,Female,University,Single,29,-2,-2,-2,-2,-2,-2,190601,4987,651,3126,3707,11225,4987,651,3126,3707,11225,10482,Non-Defaulter
25024,60000,Male,High School,Married,50,-2,-2,-2,-1,-1,-2,1400,373,1299,1170,600,510,373,1299,1172,600,510,600,Non-Defaulter
14432,200000,Female,University,Single,27,0,0,0,0,0,0,127843,131352,130884,132142,118084,114281,6579,4734,4368,4183,4227,4066,Non-Defaulter
25744,240000,Female,Graduate school,Single,31,2,0,0,0,0,0,179483,183151,185490,189351,193115,197445,8151,6790,6951,6915,7445,7248,Defaulter
10504,200000,Male,Graduate school,Single,32,0,0,-2,-2,-2,-1,10532,0,0,0,0,2842,0,0,0,0,2842,204297,Non-Defaulter
13505,50000,Male,University,Married,35,-1,2,0,0,0,0,15609,14686,15831,16884,18070,19218,0,2100,2000,2000,2000,2000,Defaulter
4871,260000,Female,Graduate school,Single,29,-1,-1,-1,-1,-1,-1,3735,-8,4865,507,3787,1443,0,4873,507,3787,1443,0,Defaulter
23824,210000,Female,Graduate school,Single,50,-1,-1,-2,-1,-1,-1,1561,0,0,806,1945,0,0,0,806,1945,0,1315,Non-Defaulter
16942,20000,Male,High School,Other,59,2,0,0,0,0,0,15281,16316,17347,18055,18755,20299,1596,1600,1300,1000,2000,0,Defaulter
28922,220000,Female,High School,Single,33,-1,0,0,0,0,0,179430,177387,175378,178367,177657,180346,7041,6921,6858,6219,6409,6659,Non-Defaulter
22967,30000,Female,Graduate school,Single,25,0,0,0,0,0,0,26417,27421,28573,29222,28451,27270,1448,1600,1500,1000,1000,1200,Non-Defaulter
18228,100000,Male,High School,Married,56,1,2,2,2,2,2,51021,53878,54046,52193,55151,55873,4388,2000,0,4212,2126,0,Non-Defaulter
13790,50000,Female,University,Married,35,0,0,0,2,0,0,4555,5764,6974,5315,4645,3955,1290,1500,0,1000,1000,1500,Non-Defaulter
21744,20000,Female,University,Married,24,0,0,0,-1,-1,-1,16393,8118,5463,1379,2668,390,1688,1463,1379,2668,390,390,Non-Defaulter
286,210000,Female,Graduate school,Married,46,-1,-1,-1,-1,-1,-1,110346,41986,21874,20076,16171,586,41986,21874,20076,16171,586,19777,Non-Defaulter
448,180000,Female,Graduate school,Married,53,-1,-1,-1,0,0,-1,46122,1260,29366,5400,0,1599,1260,29366,54,0,1599,0,Non-Defaulter
8366,70000,Female,University,Married,40,0,0,0,0,0,0,69341,19472,22066,23515,10990,0,2000,3000,2000,3000,0,150,Non-Defaulter
6184,430000,Female,University,Single,27,-2,-2,-2,-2,-2,-2,263,263,4119,4390,20952,15562,1764,4120,535,20990,2506,500,Defaulter
22450,120000,Female,University,Married,41,-1,-1,-1,-1,0,0,4591,0,28466,21455,15685,6737,0,28466,21455,0,0,200,Non-Defaulter
23828,280000,Female,University,Married,50,2,2,2,2,0,0,106341,108711,111510,108253,109065,111447,5600,6000,0,4100,4300,4300,Defaulter
28369,460000,Female,University,Married,39,-1,-1,-1,-1,-1,-1,11403,14015,2978,11402,12072,7090,14029,2978,11402,12802,7090,793,Non-Defaulter
27572,20000,Male,University,Married,52,-2,-2,-2,-2,-2,-2,990,2990,790,1590,2359,2780,2990,790,1590,2359,2780,1200,Non-Defaulter
19315,150000,Female,University,Single,33,-1,-1,-1,-1,-1,-1,508,1155,1868,874,1735,1940,1166,1873,876,1741,2245,0,Non-Defaulter
22101,50000,Female,University,Single,28,0,0,0,0,0,0,28157,28409,27589,27875,28539,29202,1430,1770,1446,1500,1500,1073,Non-Defaulter
23984,160000,Male,University,Single,25,0,0,0,0,0,0,4071,4554,4770,5494,4586,4686,1060,1276,1000,92,100,1000,Non-Defaulter
12369,150000,Female,University,Married,41,-2,-2,-2,-1,-1,-1,1906,4983,12029,13821,1493,2229,5002,12040,13821,1493,2229,2057,Non-Defaulter
10632,120000,Female,University,Married,27,0,0,0,0,2,0,83567,78276,78971,80907,79219,77809,4326,3000,9000,0,3000,3000,Non-Defaulter
7097,460000,Female,Graduate school,Single,34,1,-2,-2,-2,-2,-2,-258,-258,-258,1209,703,990,0,0,1467,703,990,3200,Non-Defaulter
26410,120000,Female,University,Married,39,-2,-2,-2,-2,-2,-2,280,6192,2134,0,0,0,6192,2142,0,0,0,0,Non-Defaulter
11088,200000,Male,High School,Married,34,0,0,0,0,0,0,75420,73548,47100,27112,21220,15719,3015,1903,10033,949,10078,92757,Non-Defaulter
12040,20000,Male,University,Single,49,2,0,0,0,0,0,7823,8691,9701,9894,10102,10534,1151,1161,354,367,600,600,Defaulter
3365,140000,Male,University,Married,28,-1,-1,-1,2,-1,-1,6007,7332,7983,3277,2964,4791,7340,7983,0,2964,4800,2353,Defaulter
27223,160000,Male,Graduate school,Single,30,1,-1,-1,-1,0,-1,0,650,0,650,325,325,650,0,650,0,325,325,Defaulter
12024,50000,Male,High School,Married,41,0,0,0,0,0,0,13868,13060,11151,7921,6949,4716,1227,1073,230,241,138,1191,Non-Defaulter
20477,230000,Male,University,Single,27,0,0,0,0,0,0,5504,4782,3864,3242,1428,2358,2000,2000,2000,300,2000,1400,Non-Defaulter
5166,50000,Male,High School,Married,58,-2,-2,-2,-2,-2,-2,4025,5318,4151,4186,3545,2659,5318,4151,4186,3545,2860,2702,Non-Defaulter
4109,390000,Male,Graduate school,Single,29,0,0,2,0,0,0,43062,47142,46088,47016,48332,62205,5100,0,2000,2071,15000,2300,Non-Defaulter
14719,200000,Female,University,Married,51,1,2,2,0,0,2,93215,95336,93114,94239,99428,101843,4300,0,3365,6700,4000,3500,Non-Defaulter
17123,50000,Female,University,Single,27,0,0,0,0,0,0,48492,48356,32904,28864,29708,29921,1600,1715,2000,3010,2000,1100,Non-Defaulter
9339,30000,Female,Graduate school,Single,25,0,0,0,0,0,0,22399,25859,26540,13842,16299,18547,5000,1500,499,3000,3000,3000,Non-Defaulter
5564,210000,Female,Graduate school,Single,25,-1,-1,-1,0,0,0,4576,1837,141555,140550,153587,153278,1837,141555,4272,20150,6000,9749,Non-Defaulter
7451,150000,Female,High School,Single,32,0,0,0,0,0,0,113932,87187,81491,77078,66927,50881,2500,3000,2000,5000,5055,5000,Defaulter
23368,20000,Female,Graduate school,Single,49,0,0,0,0,0,0,16715,16719,34196,18760,19132,19533,1271,1300,2612,684,709,875,Non-Defaulter
15188,160000,Female,University,Single,24,-1,2,-1,2,-1,-1,2227,316,632,316,316,632,0,632,0,316,632,0,Non-Defaulter
24326,60000,Male,University,Single,33,0,0,0,0,0,0,32961,31379,31328,30905,30237,28461,1799,3000,1420,2000,1164,2000,Non-Defaulter
12349,140000,Female,High School,Married,46,0,0,0,0,0,0,132586,135165,125427,128016,127323,130020,4800,4500,4600,4800,4800,4500,Non-Defaulter
15326,240000,Female,University,Married,35,-2,-2,-2,-2,-2,-2,5391,7375,4908,5638,2582,4127,7375,4908,5638,2587,4127,4942,Non-Defaulter
27089,50000,Male,University,Married,44,0,0,-1,-1,-2,-2,3201,0,5701,0,0,0,0,5701,0,0,0,0,Defaulter
17020,10000,Female,Graduate school,Single,22,0,0,2,0,0,0,6967,9199,8908,9676,9680,8343,2523,0,1000,4,167,3535,Defaulter
8039,30000,Female,University,Married,33,0,0,0,0,0,0,30147,28789,29885,30188,21647,22087,1554,1650,950,800,800,500,Non-Defaulter
27739,80000,Female,High School,Single,23,0,0,0,0,0,0,66909,67465,65470,57187,29058,26790,2451,3017,1557,1500,1000,1239,Non-Defaulter
3766,20000,Female,University,Single,22,0,0,0,0,0,0,18011,19389,17628,16694,19040,18631,2000,1494,2000,5000,2000,1094,Non-Defaulter
5977,50000,Female,University,Married,26,-1,-1,-1,-1,-1,-2,1902,782,0,4699,0,0,782,0,4699,0,0,0,Non-Defaulter
23345,170000,Female,Graduate school,Single,33,0,0,0,2,0,0,144031,147135,158528,138030,139444,148093,5500,14000,0,5200,11100,0,Non-Defaulter
3567,480000,Male,University,Married,39,0,0,0,0,0,0,398380,394515,393648,330221,296004,279768,20091,25370,15203,12013,12013,10135,Non-Defaulter
16351,50000,Female,University,Married,31,2,0,0,2,0,0,43979,44970,48101,46993,47940,50903,1724,3855,0,1694,3713,2000,Non-Defaulter
8082,200000,Male,University,Single,27,-1,0,0,-2,-2,-2,131791,17666,0,0,0,0,2000,0,0,0,0,0,Non-Defaulter
14598,80000,Male,Graduate school,Single,29,0,0,0,0,0,0,51630,54183,55685,58642,60533,61823,4000,3000,4500,3000,2300,6500,Non-Defaulter
11615,180000,Female,University,Other,52,-2,-2,-2,-2,-2,-2,0,0,145,0,0,0,0,145,0,0,0,0,Non-Defaulter
12222,210000,Female,Graduate school,Single,35,0,0,0,-1,0,-1,44125,39465,23908,5088,792,150,1732,1000,5484,0,150,396,Non-Defaulter
9012,300000,Female,Graduate school,Single,48,2,0,0,0,0,0,304040,305627,305697,269017,275230,260419,11500,12000,10000,10500,10000,10000,Defaulter
13076,50000,Male,Graduate school,Single,29,-1,-1,0,0,0,0,1162,37702,32617,28814,16478,25349,37719,1095,2000,10000,13352,10000,Non-Defaulter
13223,50000,Male,University,Single,41,0,0,0,0,0,0,40709,37503,18086,18545,15453,15847,3000,2000,1000,1000,800,3000,Non-Defaulter
7560,130000,Female,University,Married,40,-1,-1,-1,0,-1,-1,1445,1445,1651,1651,390,0,1445,1651,0,390,0,780,Non-Defaulter
23698,150000,Female,University,Married,51,0,0,0,0,0,0,146018,147598,148393,149709,107862,108623,7000,7600,6000,4000,4100,4300,Non-Defaulter
22615,70000,Female,Graduate school,Single,37,0,0,0,0,0,0,64860,64533,48493,48824,19000,39000,2200,3000,1400,500,20000,0,Non-Defaulter
15786,150000,Female,University,Married,24,0,-1,-1,-1,-1,-1,1473,1473,3323,5953,2559,4509,1473,3323,5970,2571,4515,4019,Non-Defaulter
25757,290000,Female,University,Married,33,0,0,0,0,0,0,149495,117275,110481,107735,100195,84268,3721,3700,4005,4000,3000,2928,Non-Defaulter
5508,100000,Female,University,Single,36,0,0,0,0,0,0,87656,90341,92244,93316,95158,97776,5000,4300,3500,3500,4200,4500,Non-Defaulter
11624,180000,Male,University,Single,31,0,0,0,-2,-2,-2,130171,12666,0,0,0,0,1110,0,0,0,0,0,Non-Defaulter
23870,200000,Male,University,Single,25,1,2,0,0,0,0,124652,109401,63518,14607,16399,18026,6,5000,2000,2000,2000,20000,Non-Defaulter
15549,450000,Male,University,Single,36,-2,-2,-2,-2,-2,-2,8012,4009,5226,4715,3275,6422,4021,5241,4729,3284,6441,4285,Defaulter
29983,90000,Male,University,Married,36,0,0,0,0,0,0,7752,9112,10306,11328,12036,14329,1500,1500,1500,1200,2500,0,Defaulter
5610,60000,Male,University,Single,33,1,-2,-2,-2,-2,-1,-64,-64,-64,-64,-64,16759,0,0,0,0,17000,13000,Non-Defaulter
12677,200000,Male,High School,Married,36,0,0,0,2,2,2,25469,26663,28509,27381,29054,28052,2000,3000,0,2500,0,1500,Defaulter
10332,140000,Male,Graduate school,Single,35,-2,-2,-2,-2,-2,-2,2000,0,0,0,0,0,0,0,0,0,0,0,Non-Defaulter
